nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1997,"Notes on the Sand Fly Fauna (Diptera: Psychodidae) In The State of Rio Grande do Sul - Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1996,"Redescription of Lutzomyia souzalopesi Martins, Silva & Falcão, 1970 (Diptera, Psychodidae, Phlebotominae)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1993,"Taxonomic studies of the subgenus Helcocyrtomyia II. Series vexator (Diptera, Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1993,"Epidemiological Aspects of American Cutaneous Leishmaniasis In a Periurban Area of the Metropolitan Region of Belo Horizonte, Minas Gerais, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1993,"Cutaneous leishmaniasis in periurbans foci of the Metropolitan Region of Belo Horizonte, Minas Gerais State, Brazil","PROCEEDINGS OF WORKSHOP "RESEARCH AND CONTROL OF LEISHMANIASIS IN BRAZIL"",,N,,,
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1991,"Taxonomic studies of the subgenus Helcocyrtomyia, Diptera, Psychodidae, Phlebotominae. I. Series oswaldoi.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1989,"Redescricao do Macho e Descricao da Femea de Lutzomya (Helcocyrtomyia) f'erreirana (Barreto, Martins & Pellegrino, 1958) (Diptera, Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1989,"Notas sobre os flebotomíneos do Ceará e Piauí, com a descrição da fêmea de Lutzomyia (Helcocyrtomyia) samueli (Deane, 1955)(Diptera, Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1988,"Phlebotominae de Venezuela: Description de Hembra de 'Lutzomyia amilcari'(Diptera, Psychodidae, Phledotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1987,"Descricao de Uma Nova Especie do Sub-Genero (Helcocyrtomyia) Lutzomyia capixaba sp. N. (Diptera, Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1986,"Redescricao do Macho e Descricao da Femea de Lutzomyia (Helcocyrtomyia) Peresi (Mangabeira, 1942) (Diptera, Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1986,"Descrição de uma nova especie do sub-Genero (Helcocyrtomyia) Lutzomyia pusilla sp. N. (Diptera, Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1984,"Estudos Sobre aFauna de Sarcophagidae (Diptera) de Belo Horizonte, MGg. III- Atratividade das Iscas.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1984,"Nota Sobre Lutzomyia (Lutzomyia) Cruzi Com A Descricao da Femea (Diptera,  Psychodidae, Phlebotominae).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,1983,"Contribuição ao Conhecimento da Fauna de Calliphoridae (Diptera) Sinantropicos da Pampulha, Belo Horizonte, MG.","REVISTA BRASILEIRA DE ENTOMOLOGIA",0085-5626,A4,,,2020
