nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2002,"A Multiplex-PCR approach to identification of the Brazilian intermediate hosts of Schistosoma mansoni","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2002,"Sequencing of simple sequence repeat anchored polymerase chain reaction amplification products of Biomphalaria glabrata","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2002,"First report on the presence of Biomphalaria straminea in the municipality of Jaboticatubas, State of Minas Gerais, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2002,"Prevalência de helmintos intestinais em três mesorregiões do Estado de Minas Gerais","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2001,"Genetic variability in Brazilian populations of Biomphalaria straminea complex detected by simple sequence repeat anchored polymerase chain reaction amplification","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2001,"Identification of Biomphalaria havanensis and Biomphalaria obstructa populations from Cuba using polymerase chain reaction and restriction fragment length polymorphism of the ribosomal RNA intergenic spacer","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2001,"Geographical distribution of Biomphalaria snails in the State of Minas Gerais, Brazil","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2001,"Genetic variability and molecular identification of Brazilian Biomphalaria species (Mollusca: Planorbidae)","PARASITOLOGY",0031-1820,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2000,"Identification of planorbids from Venezuela by polymerase chain reaction amplification and restriction fragment length polymorphism of internal transcriber spacer of the RNA ribosomal gene","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2000,"Phylogenetic relationships among Brazilian Biomphalaria species (Mollusca: Planorbidae) based upon analysis of ribosomal ITS2 sequences","PARASITOLOGY",0031-1820,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2000,"Further studies on the molecular systematics of Biomphalaria snails from Brazil","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2000,"Avaliação da esquistossomose e de outras parasitoses intestinais, em escolares do município de Bambuí, Minas Gerais, Brasil","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,1998,"Molecular identification of similar species of the genus Biomphalaria (Mollusca: Planorbidae) determined by a polymerase chain reaction-restriction fragment length polymorphism","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,1998,"Molecular study of similar Biomphalaria species","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,1998,"First Report of Biomphalaria glabrata in the State of Rio Grande do Sul, Brazil","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,1997,"Re-evaluation of Schistosomiasis Mansoni in Minas Gerais, Brazil: II. Alto Paranaíba Mesoregion","MEMORIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
